Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037207710,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.1,18.5,19.8,,,"2,490","(34.0468660776, -118.261684944)",UNHBEH,OBESITY,0644000,06037207710,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037207900,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.2,17.3,19.0,,,"4,163","(34.0405275925, -118.260167827)",UNHBEH,OBESITY,0644000,06037207900,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037208000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.9,25.6,28.0,,,"6,893","(34.0625685167, -118.256063085)",UNHBEH,OBESITY,0644000,06037208000,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037208301,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.3,30.4,33.9,,,"2,201","(34.0619781163, -118.265849173)",UNHBEH,OBESITY,0644000,06037208301,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037208302,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.4,28.1,30.7,,,"4,360","(34.0634789102, -118.262481581)",UNHBEH,OBESITY,0644000,06037208302,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037208401,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.3,29.9,32.5,,,"3,770","(34.0637659132, -118.269129799)",UNHBEH,OBESITY,0644000,06037208401,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037208402,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.9,25.7,27.9,,,"2,775","(34.0683667637, -118.266008995)",UNHBEH,OBESITY,0644000,06037208402,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037208501,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.9,18.9,20.8,,,"2,656","(34.0695316124, -118.271946293)",UNHBEH,OBESITY,0644000,06037208501,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037208502,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.9,28.5,31.1,,,"3,571","(34.0660490005, -118.274164509)",UNHBEH,OBESITY,0644000,06037208502,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037208610,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.9,20.3,21.5,,,"4,195","(34.0721590664, -118.28177247)",UNHBEH,OBESITY,0644000,06037208610,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037208620,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.1,23.2,24.9,,,"4,660","(34.0697090359, -118.277982839)",UNHBEH,OBESITY,0644000,06037208620,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037208710,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.7,17.9,19.5,,,"4,309","(34.0657276229, -118.282541316)",UNHBEH,OBESITY,0644000,06037208710,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037208720,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.9,32.4,35.4,,,"4,179","(34.0627628464, -118.281104492)",UNHBEH,OBESITY,0644000,06037208720,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037208801,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.0,28.7,31.0,,,"2,995","(34.0600948575, -118.276616373)",UNHBEH,OBESITY,0644000,06037208801,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037208802,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.5,26.1,28.6,,,"2,906","(34.0621454261, -118.278668761)",UNHBEH,OBESITY,0644000,06037208802,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037208902,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.8,34.5,37.1,,,"2,339","(34.0564462172, -118.272372065)",UNHBEH,OBESITY,0644000,06037208902,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037208903,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.0,33.2,36.5,,,"4,019","(34.0597996378, -118.273359527)",UNHBEH,OBESITY,0644000,06037208903,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037208904,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,38.4,37.1,39.6,,,"3,926","(34.0595680929, -118.270092893)",UNHBEH,OBESITY,0644000,06037208904,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037209102,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.8,32.2,35.2,,,"5,267","(34.0551862338, -118.267521239)",UNHBEH,OBESITY,0644000,06037209102,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037209103,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,38.6,37.0,40.0,,,"3,216","(34.0571099726, -118.264030166)",UNHBEH,OBESITY,0644000,06037209103,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037209104,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,37.1,35.6,38.4,,,"2,434","(34.0591781894, -118.266376115)",UNHBEH,OBESITY,0644000,06037209104,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037209200,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.6,24.5,26.7,,,"2,785","(34.054209169, -118.261081804)",UNHBEH,OBESITY,0644000,06037209200,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037209300,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.7,28.6,30.7,,,"5,021","(34.0507299874, -118.268301557)",UNHBEH,OBESITY,0644000,06037209300,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037209401,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.5,31.2,33.7,,,"3,914","(34.0567212014, -118.281524753)",UNHBEH,OBESITY,0644000,06037209401,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037209402,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.5,32.8,36.0,,,"3,728","(34.0546618828, -118.277220984)",UNHBEH,OBESITY,0644000,06037209402,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037209403,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.8,31.5,33.8,,,"3,600","(34.0531327591, -118.273844598)",UNHBEH,OBESITY,0644000,06037209403,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037209510,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.0,27.6,30.3,,,"2,692","(34.0529626386, -118.281958366)",UNHBEH,OBESITY,0644000,06037209510,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037209520,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.6,31.4,33.6,,,"2,791","(34.0505519134, -118.276950329)",UNHBEH,OBESITY,0644000,06037209520,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037209810,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.1,31.9,34.2,,,"2,472","(34.0491172841, -118.282344875)",UNHBEH,OBESITY,0644000,06037209810,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037209820,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.5,33.3,35.4,,,"2,968","(34.0472132368, -118.278254775)",UNHBEH,OBESITY,0644000,06037209820,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037210010,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.9,30.5,33.0,,,"3,520","(34.0468510322, -118.272312109)",UNHBEH,OBESITY,0644000,06037210010,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037211000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.0,17.5,18.5,,,"4,431","(34.0677859357, -118.331741474)",UNHBEH,OBESITY,0644000,06037211000,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037211120,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.4,15.8,17.1,,,"5,194","(34.0652365051, -118.287777515)",UNHBEH,OBESITY,0644000,06037211120,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037211121,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.0,21.0,22.9,,,"2,351","(34.0730101557, -118.285410557)",UNHBEH,OBESITY,0644000,06037211121,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037211122,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.8,23.7,25.8,,,"3,075","(34.0726793937, -118.289223419)",UNHBEH,OBESITY,0644000,06037211122,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037211201,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.4,29.0,31.7,,,"2,645","(34.0745294389, -118.298469314)",UNHBEH,OBESITY,0644000,06037211201,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037211202,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.4,26.1,28.7,,,"2,645","(34.0745209157, -118.294112969)",UNHBEH,OBESITY,0644000,06037211202,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037211310,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.8,30.2,33.1,,,"3,846","(34.0709090811, -118.298492956)",UNHBEH,OBESITY,0644000,06037211310,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037211320,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.8,25.5,28.0,,,"3,184","(34.0708714753, -118.294139401)",UNHBEH,OBESITY,0644000,06037211320,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037211410,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.2,19.4,21.0,,,"3,095","(34.0726142562, -118.307315461)",UNHBEH,OBESITY,0644000,06037211410,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037211420,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.1,22.1,24.1,,,"3,859","(34.0726364551, -118.302942395)",UNHBEH,OBESITY,0644000,06037211420,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037211500,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.9,19.0,20.7,,,"4,355","(34.0724565114, -118.315259565)",UNHBEH,OBESITY,0644000,06037211500,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037211701,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.8,15.2,16.4,,,"2,827","(34.0653405272, -118.318453096)",UNHBEH,OBESITY,0644000,06037211701,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037211703,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.7,21.8,23.7,,,"4,750","(34.0671466541, -118.311582005)",UNHBEH,OBESITY,0644000,06037211703,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037211704,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.1,17.5,18.6,,,"3,016","(34.0635114565, -118.311578333)",UNHBEH,OBESITY,0644000,06037211704,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037211803,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.3,16.5,18.1,,,"3,529","(34.0671879644, -118.302232251)",UNHBEH,OBESITY,0644000,06037211803,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037211804,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.2,16.4,18.0,,,"3,221","(34.0671619069, -118.306606729)",UNHBEH,OBESITY,0644000,06037211804,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037211910,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.0,25.8,28.1,,,"4,657","(34.0672077947, -118.298503566)",UNHBEH,OBESITY,0644000,06037211910,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037211921,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.4,20.3,22.4,,,"2,474","(34.0672320491, -118.292902006)",UNHBEH,OBESITY,0644000,06037211921,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037211922,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.0,22.9,25.1,,,"3,389","(34.0672221459, -118.295398137)",UNHBEH,OBESITY,0644000,06037211922,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037212101,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.6,19.0,20.3,,,"2,507","(34.0635955725, -118.294141452)",UNHBEH,OBESITY,0644000,06037212101,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037212102,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.4,21.7,23.1,,,"2,446","(34.0635726369, -118.298497593)",UNHBEH,OBESITY,0644000,06037212102,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037212202,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.5,31.6,33.5,,,"3,612","(34.056365762, -118.287932054)",UNHBEH,OBESITY,0644000,06037212202,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037212203,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.3,31.8,34.5,,,"2,679","(34.0597621876, -118.2903562)",UNHBEH,OBESITY,0644000,06037212203,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037212204,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.7,31.0,34.0,,,"3,344","(34.0598252397, -118.286532343)",UNHBEH,OBESITY,0644000,06037212204,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037212303,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.5,28.2,30.7,,,"3,326","(34.05976329, -118.293514433)",UNHBEH,OBESITY,0644000,06037212303,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037212304,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.3,27.9,30.6,,,"1,804","(34.0598537494, -118.297914402)",UNHBEH,OBESITY,0644000,06037212304,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037212305,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.1,30.1,32.1,,,"2,865","(34.056103793, -118.298162389)",UNHBEH,OBESITY,0644000,06037212305,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037212306,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.6,21.8,23.4,,,"3,052","(34.0561279765, -118.294072704)",UNHBEH,OBESITY,0644000,06037212306,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037212410,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.6,21.6,23.6,,,"3,903","(34.0595607126, -118.302226169)",UNHBEH,OBESITY,0644000,06037212410,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037212420,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.6,25.8,27.3,,,"3,228","(34.0560876293, -118.301977659)",UNHBEH,OBESITY,0644000,06037212420,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037212501,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.6,22.7,24.4,,,"2,165","(34.0560700308, -118.305363694)",UNHBEH,OBESITY,0644000,06037212501,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037212502,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.9,18.2,19.6,,,"2,767","(34.0586416994, -118.306967377)",UNHBEH,OBESITY,0644000,06037212502,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037212610,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.7,19.0,20.5,,,"4,074","(34.0598447671, -118.313869774)",UNHBEH,OBESITY,0644000,06037212610,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037212620,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.0,21.3,22.7,,,"4,341","(34.0563607332, -118.313059696)",UNHBEH,OBESITY,0644000,06037212620,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037212701,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.9,16.3,17.5,,,"2,430","(34.0543037081, -118.31931393)",UNHBEH,OBESITY,0644000,06037212701,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037212702,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.7,16.2,17.2,,,"3,635","(34.0585146933, -118.326190656)",UNHBEH,OBESITY,0644000,06037212702,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037212800,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.8,24.7,26.9,,,"4,273","(34.0518662252, -118.330598505)",UNHBEH,OBESITY,0644000,06037212800,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037212900,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.5,26.4,28.5,,,"4,074","(34.0494540985, -118.321514945)",UNHBEH,OBESITY,0644000,06037212900,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037213100,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.8,21.0,22.6,,,"2,721","(34.0506364658, -118.312692811)",UNHBEH,OBESITY,0644000,06037213100,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037213201,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.2,23.1,25.3,,,"4,198","(34.0526558378, -118.30453012)",UNHBEH,OBESITY,0644000,06037213201,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037213202,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.5,26.3,28.6,,,"3,873","(34.0490293792, -118.304503461)",UNHBEH,OBESITY,0644000,06037213202,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037213310,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.8,25.7,27.9,,,"3,477","(34.0508743075, -118.297891541)",UNHBEH,OBESITY,0644000,06037213310,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037213320,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.3,24.2,26.3,,,"2,481","(34.0508830751, -118.293699971)",UNHBEH,OBESITY,0644000,06037213320,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037213401,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.6,28.2,30.8,,,"4,951","(34.0537069316, -118.287902572)",UNHBEH,OBESITY,0644000,06037213401,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037213402,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.9,26.6,29.0,,,"4,645","(34.0498405303, -118.287888239)",UNHBEH,OBESITY,0644000,06037213402,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037214000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.1,18.8,21.4,,,"3,898","(34.0748535613, -118.348502028)",UNHBEH,OBESITY,0644000,06037214000,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037214100,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.0,18.9,21.1,,,"3,944","(34.0746640125, -118.339273859)",UNHBEH,OBESITY,0644000,06037214100,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037214400,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.8,19.3,22.4,,,"2,877","(34.0781666129, -118.357327627)",UNHBEH,OBESITY,0644000,06037214400,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037214501,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.1,16.2,18.0,,,"2,929","(34.0712077969, -118.357895044)",UNHBEH,OBESITY,0644000,06037214501,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037214502,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.0,16.2,17.8,,,"5,528","(34.0680052075, -118.350404209)",UNHBEH,OBESITY,0644000,06037214502,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037214503,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.2,14.5,15.9,,,"3,325","(34.066841881, -118.354115611)",UNHBEH,OBESITY,0644000,06037214503,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037214600,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.3,18.2,20.4,,,"2,411","(34.0727874498, -118.365644433)",UNHBEH,OBESITY,0644000,06037214600,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037214700,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.1,18.0,20.3,,,"2,512","(34.0664968801, -118.366152885)",UNHBEH,OBESITY,0644000,06037214700,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037214800,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.7,18.5,20.9,,,"2,573","(34.0713897297, -118.373051514)",UNHBEH,OBESITY,0644000,06037214800,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037214901,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.2,19.1,21.4,,,"3,083","(34.0742811433, -118.387238523)",UNHBEH,OBESITY,0644000,06037214901,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037214902,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.2,17.1,19.3,,,"2,586","(34.0729596686, -118.380092691)",UNHBEH,OBESITY,0644000,06037214902,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037215101,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.2,19.2,21.3,,,"2,477","(34.0636505432, -118.354008324)",UNHBEH,OBESITY,0644000,06037215101,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037215102,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.7,18.5,20.9,,,"3,110","(34.0649905152, -118.345601397)",UNHBEH,OBESITY,0644000,06037215102,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037216100,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.4,19.8,21.1,,,"2,289","(34.0569255752, -118.337972035)",UNHBEH,OBESITY,0644000,06037216100,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037216200,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.3,21.6,23.1,,,"4,911","(34.0571243564, -118.348241469)",UNHBEH,OBESITY,0644000,06037216200,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037216300,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.9,19.3,20.6,,,"4,526","(34.0599707854, -118.36221065)",UNHBEH,OBESITY,0644000,06037216300,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037216401,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.1,19.0,21.3,,,"4,189","(34.056689743, -118.379743467)",UNHBEH,OBESITY,0644000,06037216401,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037216402,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.1,18.9,21.3,,,"2,615","(34.0611534852, -118.380436358)",UNHBEH,OBESITY,0644000,06037216402,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037216700,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.9,25.0,26.7,,,"3,709","(34.0482451005, -118.371949033)",UNHBEH,OBESITY,0644000,06037216700,Obesity
2014,CA,California,Los Angeles,Census Tract,BRFSS,Unhealthy Behaviors,0644000-06037216800,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.5,21.5,23.6,,,"3,289","(34.0557841195, -118.370604362)",UNHBEH,OBESITY,0644000,06037216800,Obesity
