GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59
1400000US47157008800,47157008800,"Census Tract 88, Shelby County, Tennessee",2025,195,610,176,501,163,247,140,0,17,217,134,30,38,0,17,254,117,0,17,0,17,0,17,0,17,0,17,254,117,40,48,214,120,0,17,0,17,109,65,29,33,0,17,0,17,29,33,0,17,80,57,0,17,0,17,67,53,13,21,1415,211,990,208,588,161,0,17,209,116,260,106,119,56,402,166,126,100,0,17,63,67,20,37,43,69,276,140,0,17,152,96,34,40,90,76,425,148,237,125,0,17,134,104,78,57,25,29,188,104,6,13,14,27,84,79,84,60
1400000US47157008900,47157008900,"Census Tract 89, Shelby County, Tennessee",1188,134,452,121,279,111,66,56,0,12,30,47,29,27,7,12,213,100,28,45,0,12,28,45,0,12,0,12,185,87,14,14,156,79,12,16,3,9,173,89,76,72,0,12,49,56,27,28,0,12,97,57,24,37,8,12,41,31,24,20,736,131,509,130,313,122,17,26,143,95,114,72,39,25,196,74,64,55,0,12,45,47,10,14,9,14,132,61,0,12,0,12,98,54,34,29,227,91,150,85,6,9,48,49,88,64,8,13,77,45,0,12,7,11,19,21,51,41
1400000US47157009100,47157009100,"Census Tract 91, Shelby County, Tennessee",858,68,275,75,188,62,67,42,0,12,60,42,7,10,0,12,121,60,14,24,0,12,14,24,0,12,0,12,107,59,16,25,81,51,10,14,0,12,87,63,12,20,0,12,12,20,0,12,0,12,75,60,0,12,28,38,47,44,0,12,583,81,423,82,276,74,9,16,77,42,130,59,60,18,147,50,63,34,0,12,18,19,30,29,15,18,84,42,0,12,0,12,56,37,28,21,160,55,94,44,0,12,30,33,60,31,4,6,66,27,4,6,0,12,11,14,51,26
1400000US47157009200,47157009200,"Census Tract 92, Shelby County, Tennessee",3039,167,154,78,111,73,47,42,0,17,0,17,47,42,0,17,64,60,12,20,0,17,12,20,0,17,0,17,52,53,0,17,19,38,16,25,17,27,43,42,0,17,0,17,0,17,0,17,0,17,43,42,11,17,0,17,13,21,19,30,2885,185,1991,216,1737,214,11,19,810,164,570,115,346,87,254,104,87,71,0,17,17,26,48,44,22,35,167,92,0,17,85,57,68,73,14,23,894,221,342,121,0,17,80,69,172,76,90,63,552,187,0,17,143,90,255,127,154,85
1400000US47157009300,47157009300,"Census Tract 93, Shelby County, Tennessee",2098,131,347,151,142,85,58,61,0,12,58,61,0,12,0,12,84,73,11,17,11,17,0,12,0,12,0,12,73,70,0,12,0,12,73,70,0,12,205,120,62,56,0,12,25,29,37,49,0,12,143,103,48,60,0,12,81,83,14,23,1751,168,734,138,589,137,0,12,253,79,201,96,135,54,145,92,27,43,0,12,0,12,27,43,0,12,118,84,0,12,57,64,34,49,27,22,1017,169,448,141,46,54,80,59,200,110,122,86,569,136,13,21,66,55,183,102,307,89
1400000US47157009400,47157009400,"Census Tract 94, Shelby County, Tennessee",1533,78,80,52,38,41,0,12,0,12,0,12,0,12,0,12,38,41,0,12,0,12,0,12,0,12,0,12,38,41,19,29,0,12,19,27,0,12,42,31,7,11,0,12,7,11,0,12,0,12,35,30,0,12,7,11,19,23,9,14,1453,87,865,117,573,92,6,9,307,58,150,52,110,54,292,111,83,46,0,12,27,26,42,44,14,15,209,88,0,12,73,67,93,50,43,42,588,99,236,75,19,31,82,40,81,53,54,29,352,78,15,16,79,41,96,43,162,50
1400000US47157009500,47157009500,"Census Tract 95, Shelby County, Tennessee",2898,168,54,39,28,33,28,33,0,17,0,17,28,33,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,26,30,0,17,0,17,0,17,0,17,0,17,26,30,0,17,14,24,0,17,12,19,2844,162,1537,202,1240,182,43,51,393,108,543,99,261,107,297,108,67,47,0,17,30,34,37,33,0,17,230,98,0,17,92,71,58,48,80,54,1307,187,458,127,23,26,239,96,159,97,37,35,849,166,0,17,264,143,202,62,383,112
1400000US47157009600,47157009600,"Census Tract 96, Shelby County, Tennessee",2027,81,114,69,28,22,20,24,0,17,0,17,20,24,0,17,8,12,0,17,0,17,0,17,0,17,0,17,8,12,0,17,0,17,0,17,8,12,86,66,29,30,0,17,12,21,6,11,11,17,57,57,0,17,37,53,7,13,13,21,1913,100,1342,115,1151,132,0,17,277,87,481,91,393,82,191,91,61,48,0,17,44,46,17,20,0,17,130,83,0,17,10,17,47,38,73,62,571,135,232,92,37,56,94,58,47,30,54,40,339,116,0,17,67,52,110,77,162,69
1400000US47157009700,47157009700,"Census Tract 97, Shelby County, Tennessee",940,92,178,85,117,75,33,43,0,12,27,42,6,10,0,12,84,58,0,12,0,12,0,12,0,12,0,12,84,58,0,12,67,55,17,19,0,12,61,47,30,35,0,12,0,12,8,12,22,33,31,29,0,12,0,12,10,15,21,24,762,101,484,99,237,81,0,12,118,63,84,50,35,28,247,96,100,59,7,11,9,15,81,58,3,7,147,72,0,12,44,49,98,56,5,8,278,86,132,68,0,12,54,39,52,46,26,35,146,79,0,12,30,41,62,56,54,39
1400000US47157009800,47157009800,"Census Tract 98, Shelby County, Tennessee",1224,72,216,77,122,65,70,55,26,41,27,32,17,20,0,12,52,37,19,21,0,12,19,21,0,12,0,12,33,31,13,23,12,18,0,12,8,12,94,49,42,33,9,13,0,12,33,30,0,12,52,39,0,12,0,12,23,27,29,27,1008,96,589,101,365,101,0,12,201,84,124,65,40,24,224,88,40,34,0,12,8,13,32,33,0,12,184,82,0,12,64,60,70,45,50,43,419,109,208,82,0,12,53,47,96,65,59,36,211,89,24,37,82,48,64,59,41,30
1400000US47157009901,47157009901,"Census Tract 99.01, Shelby County, Tennessee",1195,108,461,110,337,95,51,53,0,12,40,50,11,19,0,12,286,94,30,38,0,12,23,37,7,11,0,12,256,86,0,12,218,83,14,24,24,30,124,69,56,51,0,12,21,34,35,36,0,12,68,50,20,30,13,22,25,32,10,16,734,119,382,92,235,94,0,12,29,36,166,75,40,28,147,90,26,31,0,12,0,12,10,21,16,22,121,84,0,12,45,57,76,62,0,12,352,100,213,82,0,12,93,63,111,57,9,15,139,85,34,47,31,43,39,31,35,35
1400000US47157009902,47157009902,"Census Tract 99.02, Shelby County, Tennessee",953,90,382,108,272,96,79,57,0,12,13,22,53,49,13,20,193,78,33,34,9,14,17,27,7,12,0,12,160,74,43,46,110,59,7,11,0,12,110,80,36,37,17,28,19,23,0,12,0,12,74,71,11,18,41,65,11,18,11,17,571,106,235,70,104,59,0,12,6,9,55,49,43,39,131,63,31,29,23,26,0,12,8,13,0,12,100,61,0,12,40,39,43,32,17,27,336,107,56,42,14,23,12,15,30,31,0,12,280,104,13,22,76,69,143,77,48,57
1400000US47157010000,47157010000,"Census Tract 100, Shelby County, Tennessee",2467,175,771,228,519,183,109,78,0,17,52,50,48,63,9,16,410,153,38,45,0,17,0,17,26,42,12,20,372,148,0,17,295,136,77,61,0,17,252,124,124,92,0,17,53,59,71,69,0,17,128,79,38,44,18,33,67,57,5,8,1696,253,1231,208,643,184,0,17,103,70,444,150,96,47,588,208,123,99,0,17,36,57,77,79,10,17,465,181,0,17,251,130,156,121,58,47,465,144,171,90,0,17,76,78,45,44,50,52,294,127,0,17,0,17,197,112,97,80
1400000US47157010110,47157010110,"Census Tract 101.10, Shelby County, Tennessee",2539,162,1309,200,1069,216,35,45,0,17,0,17,35,45,0,17,1034,216,92,88,0,17,85,86,7,15,0,17,942,222,191,115,706,193,28,45,17,28,240,109,127,88,0,17,32,52,65,65,30,43,113,69,0,17,52,64,61,40,0,17,1230,182,814,176,303,114,0,17,69,75,189,85,45,42,511,149,74,51,0,17,11,18,63,50,0,17,437,150,0,17,272,133,110,79,55,52,416,154,156,91,0,17,27,40,88,63,41,42,260,111,30,42,69,79,95,57,66,51
1400000US47157010120,47157010120,"Census Tract 101.20, Shelby County, Tennessee",1659,146,648,140,489,125,35,35,0,17,19,30,10,17,6,9,454,123,43,44,0,17,43,44,0,17,0,17,411,126,109,67,173,77,73,37,56,45,159,71,35,39,0,17,21,34,14,17,0,17,124,64,0,17,33,45,84,43,7,11,1011,167,681,146,290,108,0,17,102,79,136,70,52,29,391,105,71,65,0,17,44,54,0,17,27,39,320,101,10,16,124,66,178,82,8,13,330,106,153,81,0,17,37,58,91,61,25,26,177,74,0,17,38,42,77,52,62,36
1400000US47157010210,47157010210,"Census Tract 102.10, Shelby County, Tennessee",1745,120,570,140,421,124,65,53,0,17,46,55,19,20,0,17,356,129,77,61,0,17,48,52,29,35,0,17,279,114,11,17,162,91,91,70,15,17,149,72,66,56,0,17,18,29,41,50,7,12,83,46,0,17,35,29,42,34,6,10,1175,140,814,139,362,110,0,17,72,66,176,70,114,47,452,142,92,58,0,17,68,54,24,30,0,17,360,130,0,17,132,76,117,78,111,60,361,118,230,102,0,17,63,58,146,87,21,23,131,69,0,17,54,56,69,42,8,15
1400000US47157010220,47157010220,"Census Tract 102.20, Shelby County, Tennessee",2465,172,760,208,505,168,17,31,0,17,0,17,17,31,0,17,488,165,46,46,13,23,11,20,0,17,22,35,442,168,62,75,218,109,162,107,0,17,255,152,111,102,0,17,86,98,12,21,13,21,144,106,0,17,67,74,36,47,41,50,1705,221,1156,180,693,178,0,17,204,122,405,119,84,49,463,190,51,76,0,17,0,17,51,76,0,17,412,177,29,48,136,92,195,131,52,41,549,164,195,109,0,17,43,69,42,38,110,82,354,142,0,17,58,93,194,116,102,54
1400000US47157010300,47157010300,"Census Tract 103, Shelby County, Tennessee",454,56,179,55,159,51,11,16,0,12,0,12,11,16,0,12,148,50,19,19,0,12,5,8,14,17,0,12,129,46,0,12,81,35,36,24,12,14,20,25,20,25,0,12,20,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,275,48,210,41,133,36,0,12,26,21,96,31,11,12,77,37,12,14,0,12,7,11,0,12,5,9,65,36,0,12,33,29,20,22,12,13,65,39,34,31,0,12,13,15,11,17,10,17,31,22,0,12,0,12,15,14,16,16
1400000US47157010500,47157010500,"Census Tract 105, Shelby County, Tennessee",575,74,196,68,135,60,16,18,0,12,10,15,6,10,0,12,119,60,0,12,0,12,0,12,0,12,0,12,119,60,18,26,43,38,51,33,7,11,61,42,13,17,9,15,0,12,4,8,0,12,48,38,0,12,29,33,19,19,0,12,379,79,214,70,114,54,0,12,35,35,68,38,11,11,100,55,16,22,0,12,12,20,0,12,4,7,84,47,0,12,45,36,39,30,0,12,165,56,108,49,0,12,58,46,22,21,28,22,57,36,0,12,10,16,27,24,20,20
1400000US47157010610,47157010610,"Census Tract 106.10, Shelby County, Tennessee",2240,143,580,152,368,148,17,28,0,17,0,17,17,28,0,17,351,143,25,39,0,17,0,17,25,39,0,17,326,138,0,17,262,122,26,31,38,59,212,108,99,82,0,17,51,60,48,55,0,17,113,74,0,17,12,22,82,71,19,31,1660,161,1228,157,529,151,27,45,152,99,309,99,41,39,699,165,230,111,0,17,201,112,14,23,15,24,469,150,0,17,268,127,172,75,29,33,432,141,218,104,0,17,95,67,123,87,0,17,214,117,0,17,0,17,160,100,54,47
1400000US47157010620,47157010620,"Census Tract 106.20, Shelby County, Tennessee",1084,99,356,97,231,87,43,43,17,29,26,32,0,12,0,12,188,73,32,34,15,23,17,25,0,12,0,12,156,68,31,34,113,64,12,18,0,12,125,68,51,47,34,37,0,12,17,29,0,12,74,51,18,28,29,33,19,31,8,12,728,114,468,108,214,79,10,16,111,71,60,49,33,37,254,92,59,47,16,25,19,30,0,12,24,38,195,77,15,25,115,55,65,51,0,12,260,85,149,66,17,27,85,60,37,35,10,15,111,67,0,12,40,38,71,46,0,12
1400000US47157010630,47157010630,"Census Tract 106.30, Shelby County, Tennessee",1558,136,655,136,441,103,111,65,16,26,75,54,20,24,0,12,330,93,65,56,26,32,39,44,0,12,0,12,265,84,69,34,179,79,10,15,7,13,214,84,107,65,16,26,46,42,18,29,27,28,107,56,0,12,15,24,72,45,20,18,903,129,491,118,129,63,0,12,51,42,78,41,0,12,362,107,92,69,0,12,76,58,16,25,0,12,270,91,0,12,140,68,108,53,22,24,412,107,245,90,26,31,148,74,63,51,8,14,167,67,8,13,15,26,127,63,17,19
1400000US47157010710,47157010710,"Census Tract 107.10, Shelby County, Tennessee",1567,89,235,82,193,89,28,32,0,17,0,17,19,30,9,13,165,80,22,34,0,17,22,34,0,17,0,17,143,71,10,16,104,67,29,23,0,17,42,34,18,21,0,17,0,17,8,14,10,15,24,25,0,17,0,17,0,17,24,25,1332,105,1061,116,503,128,0,17,196,98,241,83,66,30,558,127,208,99,0,17,90,73,108,75,10,16,350,119,0,17,107,61,198,95,45,38,271,115,190,94,25,40,24,37,74,45,67,50,81,60,0,17,11,17,42,52,28,24
1400000US47157010720,47157010720,"Census Tract 107.20, Shelby County, Tennessee",1391,103,496,116,278,94,54,45,18,29,27,31,9,13,0,12,224,89,27,34,20,32,0,12,7,11,0,12,197,84,32,34,95,66,70,46,0,12,218,89,90,56,21,33,11,18,30,34,28,34,128,72,72,57,20,33,14,22,22,33,895,109,514,106,259,74,20,33,62,48,133,50,44,33,255,91,102,75,23,36,43,59,36,32,0,12,153,64,0,12,88,58,62,32,3,6,381,106,243,93,11,17,81,57,97,52,54,43,138,55,25,31,26,30,63,43,24,22
1400000US47157010810,47157010810,"Census Tract 108.10, Shelby County, Tennessee",1980,144,429,148,342,133,102,70,11,16,45,50,46,48,0,17,240,100,44,35,0,17,20,32,24,36,0,17,196,96,0,17,174,93,15,23,7,10,87,57,21,29,0,17,0,17,0,17,21,29,66,50,0,17,0,17,41,44,25,33,1551,182,1044,176,431,132,0,17,204,85,185,80,42,33,613,123,84,63,0,17,28,42,39,46,17,25,529,126,0,17,173,94,349,104,7,13,507,153,211,99,0,17,99,67,104,80,8,12,296,119,0,17,113,83,159,81,24,24
1400000US47157010820,47157010820,"Census Tract 108.20, Shelby County, Tennessee",1527,104,211,97,197,96,61,54,0,17,37,40,24,39,0,17,136,86,39,46,17,31,22,35,0,17,0,17,97,73,0,17,54,53,34,41,9,15,14,17,0,17,0,17,0,17,0,17,0,17,14,17,0,17,0,17,0,17,14,17,1316,128,1053,124,515,130,16,24,206,111,209,76,84,39,538,153,147,81,0,17,53,47,78,59,16,18,391,108,0,17,163,96,174,61,54,37,263,85,158,68,0,17,29,37,105,61,24,22,105,52,0,17,0,17,65,43,40,27
1400000US47157011010,47157011010,"Census Tract 110.10, Shelby County, Tennessee",1479,96,406,126,348,126,123,80,29,45,48,53,8,12,38,45,225,100,0,12,0,12,0,12,0,12,0,12,225,100,22,26,137,89,41,48,25,27,58,46,9,13,0,12,0,12,0,12,9,13,49,44,25,39,9,16,5,8,10,16,1073,132,807,123,436,116,0,12,153,89,267,82,16,20,371,111,123,74,0,12,19,30,79,65,25,27,248,88,0,12,88,66,145,60,15,16,266,98,129,69,0,12,37,45,51,45,41,41,137,76,0,12,0,12,95,60,42,50
1400000US47157011020,47157011020,"Census Tract 110.20, Shelby County, Tennessee",565,59,166,52,79,30,6,9,0,12,6,9,0,12,0,12,73,29,7,10,0,12,7,10,0,12,0,12,66,30,0,12,58,29,8,12,0,12,87,44,60,38,5,8,0,12,41,34,14,17,27,18,0,12,0,12,27,18,0,12,399,65,218,51,94,35,12,18,22,21,40,19,20,14,124,44,49,35,12,18,6,9,31,26,0,12,75,33,0,12,38,29,16,18,21,14,181,51,93,39,12,14,50,32,31,23,0,12,88,43,0,12,6,9,54,37,28,21
1400000US47157011100,47157011100,"Census Tract 111, Shelby County, Tennessee",678,76,278,61,136,61,33,36,0,12,0,12,0,12,33,36,103,51,0,12,0,12,0,12,0,12,0,12,103,51,0,12,66,42,12,14,25,19,142,63,81,50,0,12,49,41,20,18,12,13,61,38,9,16,4,7,11,12,37,29,400,61,244,57,54,28,0,12,16,18,32,24,6,11,190,54,84,42,0,12,40,33,38,31,6,9,106,39,0,12,44,30,19,13,43,28,156,52,84,44,0,12,23,25,43,26,18,17,72,38,0,12,3,6,52,30,17,18
1400000US47157011200,47157011200,"Census Tract 112, Shelby County, Tennessee",604,78,309,80,174,73,39,50,34,49,0,12,0,12,5,7,135,54,23,22,0,12,12,14,11,16,0,12,112,51,16,17,43,29,16,17,37,29,135,50,54,32,0,12,11,18,34,19,9,16,81,35,8,12,0,12,47,26,26,21,295,70,132,49,20,21,13,20,0,12,2,5,5,7,112,45,21,19,0,12,10,15,6,8,5,8,91,41,0,12,10,15,48,34,33,21,163,57,98,43,0,12,40,30,38,23,20,19,65,35,0,12,4,6,30,25,31,22
1400000US47157011300,47157011300,"Census Tract 113, Shelby County, Tennessee",737,88,344,81,74,44,0,12,0,12,0,12,0,12,0,12,74,44,6,9,6,9,0,12,0,12,0,12,68,44,0,12,52,39,12,15,4,7,270,67,166,59,0,12,5,8,150,56,11,14,104,44,11,12,12,12,65,37,16,12,393,78,182,71,70,45,0,12,64,44,3,5,3,7,112,57,41,32,0,12,41,32,0,12,0,12,71,47,26,28,40,41,5,7,0,12,211,59,96,40,21,20,36,26,24,26,15,11,115,44,8,12,66,36,14,15,27,19
1400000US47157011400,47157011400,"Census Tract 114, Shelby County, Tennessee",1428,111,912,125,368,104,11,17,0,17,11,17,0,17,0,17,357,104,60,42,7,13,0,17,53,48,0,17,297,95,36,34,192,85,50,40,19,21,544,130,246,89,68,51,55,43,82,56,41,34,298,107,18,29,47,49,199,91,34,38,516,107,183,64,7,11,0,17,0,17,7,11,0,17,176,64,10,11,10,11,0,17,0,17,0,17,166,63,0,17,117,57,49,34,0,17,333,97,195,78,6,11,81,56,89,47,19,21,138,65,5,10,98,55,22,21,13,22
1400000US47157011500,47157011500,"Census Tract 115, Shelby County, Tennessee",880,133,342,103,190,84,34,44,0,12,0,12,34,44,0,12,156,72,81,71,0,12,9,14,38,54,34,52,75,55,0,12,48,49,12,15,15,17,152,74,63,44,0,12,6,9,44,43,13,15,89,58,0,12,0,12,63,55,26,23,538,117,315,93,143,66,0,12,9,15,101,65,33,27,172,73,68,54,0,12,25,30,28,42,15,17,104,53,13,20,27,41,28,19,36,30,223,85,134,56,22,34,11,17,51,36,50,39,89,58,0,12,11,18,45,47,33,26
1400000US47157011600,47157011600,"Census Tract 116, Shelby County, Tennessee",851,104,404,102,288,91,18,28,0,12,18,28,0,12,0,12,270,89,24,30,0,12,4,7,13,22,7,11,246,83,7,11,138,76,71,49,30,43,116,54,14,17,0,12,0,12,10,16,4,6,102,54,0,12,0,12,55,47,47,30,447,115,295,98,46,39,0,12,13,17,33,35,0,12,249,93,31,33,0,12,24,32,0,12,7,11,218,87,46,51,27,36,112,56,33,26,152,67,50,42,0,12,14,21,29,35,7,10,102,54,0,12,34,34,27,19,41,35
1400000US47157011700,47157011700,"Census Tract 117, Shelby County, Tennessee",548,55,201,59,95,46,0,12,0,12,0,12,0,12,0,12,95,46,6,8,0,12,0,12,6,8,0,12,89,44,0,12,69,36,20,29,0,12,106,49,27,32,0,12,3,6,24,31,0,12,79,37,6,10,25,22,23,17,25,20,347,53,189,39,47,30,0,12,0,12,29,22,18,18,142,41,13,14,6,10,0,12,7,9,0,12,129,39,0,12,37,23,42,26,50,28,158,47,88,40,0,12,27,25,36,26,25,19,70,34,0,12,0,12,43,29,27,19
1400000US47157011800,47157011800,"Census Tract 118, Shelby County, Tennessee",1971,138,556,150,345,129,141,88,35,50,106,82,0,17,0,17,204,88,75,49,0,17,20,32,48,43,7,13,129,73,11,17,102,69,7,11,9,14,211,83,28,27,10,16,0,17,18,21,0,17,183,82,0,17,80,67,77,72,26,21,1415,143,829,152,448,130,0,17,206,105,176,60,66,32,381,113,102,75,25,37,24,36,39,53,14,15,279,114,36,49,92,67,82,51,69,61,586,128,308,113,9,15,78,66,164,73,57,46,278,80,0,17,51,38,152,78,75,37
1400000US47157020101,47157020101,"Census Tract 201.01, Shelby County, Tennessee",1477,116,456,135,375,122,18,25,0,12,0,12,18,25,0,12,357,118,53,60,35,56,11,19,7,11,0,12,304,116,0,12,222,90,82,69,0,12,81,81,32,54,0,12,32,54,0,12,0,12,49,57,35,50,0,12,14,23,0,12,1021,129,742,145,519,127,25,39,54,43,294,101,146,48,223,130,151,115,0,12,0,12,135,112,16,27,72,67,0,12,53,67,8,15,11,14,279,126,48,35,0,12,4,11,26,27,18,21,231,113,0,12,5,11,168,93,58,57
1400000US47157020102,47157020102,"Census Tract 201.02, Shelby County, Tennessee",1078,86,70,44,47,34,42,35,0,12,0,12,28,33,14,17,5,8,0,12,0,12,0,12,0,12,0,12,5,8,0,12,0,12,5,8,0,12,23,24,0,12,0,12,0,12,0,12,0,12,23,24,0,12,0,12,13,18,10,15,1008,97,804,78,690,91,7,11,111,55,399,76,173,40,114,54,24,27,0,12,0,12,24,27,0,12,90,49,0,12,0,12,83,48,7,11,204,70,115,55,27,42,6,10,40,37,42,29,89,50,0,12,7,12,0,12,82,47
1400000US47157020210,47157020210,"Census Tract 202.10, Shelby County, Tennessee",2196,175,279,129,172,105,63,63,0,17,0,17,45,56,18,29,109,82,0,17,0,17,0,17,0,17,0,17,109,82,0,17,94,77,0,17,15,24,107,96,90,93,0,17,0,17,0,17,90,93,17,26,0,17,0,17,0,17,17,26,1917,199,1261,187,821,153,0,17,212,117,458,114,151,76,440,163,189,134,0,17,96,103,87,85,6,11,251,118,31,36,95,84,26,29,99,69,656,168,317,140,15,23,91,90,180,130,31,36,339,131,0,17,16,26,176,95,147,72
1400000US47157020221,47157020221,"Census Tract 202.21, Shelby County, Tennessee",1055,96,108,59,48,42,16,20,0,12,6,10,10,17,0,12,32,44,0,12,0,12,0,12,0,12,0,12,32,44,0,12,32,44,0,12,0,12,60,41,13,16,5,10,0,12,8,12,0,12,47,43,23,37,0,12,0,12,24,22,947,111,684,111,508,104,0,12,119,56,277,77,112,34,176,89,22,21,0,12,7,13,9,16,6,10,154,85,0,12,79,65,67,56,8,13,263,84,73,48,8,12,29,35,17,18,19,20,190,76,0,12,28,44,55,38,107,64
1400000US47157020222,47157020222,"Census Tract 202.22, Shelby County, Tennessee",1131,63,185,68,155,62,32,37,23,35,9,14,0,12,0,12,123,64,43,43,0,12,43,43,0,12,0,12,80,54,0,12,66,52,14,17,0,12,30,36,0,12,0,12,0,12,0,12,0,12,30,36,0,12,0,12,30,36,0,12,946,77,662,109,435,89,8,13,95,63,263,75,69,27,227,97,53,43,0,12,31,37,22,25,0,12,174,89,0,12,43,44,124,77,7,10,284,82,154,69,0,12,92,62,36,31,26,25,130,62,0,12,33,37,68,44,29,30
1400000US47157020300,47157020300,"Census Tract 203, Shelby County, Tennessee",2374,212,699,220,268,127,43,43,0,17,0,17,11,16,32,48,225,113,62,74,0,17,0,17,62,74,0,17,163,90,33,50,108,78,13,20,9,12,431,223,221,144,0,17,91,118,56,57,74,76,210,135,22,36,0,17,155,124,33,35,1675,194,997,157,847,157,0,17,299,126,354,95,194,77,150,77,65,54,0,17,15,24,29,35,21,27,85,57,0,17,1,19,64,58,20,23,678,177,151,119,0,17,103,111,26,35,22,27,527,180,18,29,27,43,209,101,273,136
1400000US47157020400,47157020400,"Census Tract 204, Shelby County, Tennessee",328,50,7,11,7,11,0,12,0,12,0,12,0,12,0,12,7,11,0,12,0,12,0,12,0,12,0,12,7,11,0,12,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,321,51,304,51,235,61,0,12,165,55,70,40,0,12,69,53,6,12,6,12,0,12,0,12,0,12,63,51,2,5,57,50,0,12,4,7,17,14,8,8,0,12,4,6,4,6,0,12,9,11,0,12,0,12,9,11,0,12
1400000US47157020511,47157020511,"Census Tract 205.11, Shelby County, Tennessee",748,73,133,66,90,52,57,48,0,12,5,8,41,40,11,15,33,26,0,12,0,12,0,12,0,12,0,12,33,26,0,12,5,10,12,14,16,18,43,33,11,13,0,12,6,10,0,12,5,7,32,29,0,12,24,30,8,12,0,12,615,88,486,76,263,74,16,27,58,40,129,48,60,27,223,72,40,40,19,30,16,25,5,8,0,12,183,66,0,12,98,54,78,43,7,11,129,49,62,32,0,12,9,14,30,22,23,21,67,31,0,12,0,12,21,16,46,29
1400000US47157020512,47157020512,"Census Tract 205.12, Shelby County, Tennessee",2457,237,983,204,443,140,46,44,12,19,14,21,20,32,0,17,397,148,36,62,0,17,36,62,0,17,0,17,361,146,102,84,240,147,0,17,19,28,540,149,146,87,23,38,25,41,23,27,75,62,394,136,52,53,48,45,74,58,220,98,1474,229,697,152,412,139,23,37,158,82,134,86,97,62,285,146,35,44,0,17,0,17,35,44,0,17,250,142,0,17,99,83,151,118,0,17,777,190,274,126,35,58,56,57,122,73,61,58,503,157,10,17,151,97,200,83,142,90
1400000US47157020521,47157020521,"Census Tract 205.21, Shelby County, Tennessee",1215,94,470,114,344,109,31,29,0,12,11,19,14,21,6,9,313,103,68,50,20,26,26,30,15,23,7,10,245,91,0,12,211,85,34,32,0,12,126,62,32,31,10,17,0,12,22,26,0,12,94,61,9,16,52,47,18,27,15,21,745,111,615,113,285,69,11,20,94,50,155,48,25,25,330,106,43,43,0,12,19,30,24,29,0,12,287,91,9,16,55,41,190,74,33,27,130,67,83,59,0,12,31,34,46,44,6,9,47,33,0,12,0,12,36,31,11,13
1400000US47157020523,47157020523,"Census Tract 205.23, Shelby County, Tennessee",1056,114,433,129,331,109,66,57,0,12,52,50,14,24,0,12,265,96,0,12,0,12,0,12,0,12,0,12,265,96,42,47,170,91,46,44,7,12,102,65,53,61,35,54,18,29,0,12,0,12,49,43,28,35,0,12,10,16,11,19,623,136,445,122,174,77,14,22,101,56,46,41,13,21,271,99,29,27,21,23,8,14,0,12,0,12,242,96,0,12,122,73,77,52,43,27,178,86,93,58,0,12,60,56,33,38,0,12,85,59,0,12,18,29,47,43,20,24
